as_of_ts,lat,lon,forecast_ts,temp_c,precip_prob,wind_kph,src
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-25T18:00:00+08:00,27.6,77,12.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-25T21:00:00+08:00,26.9,46,18.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-26T00:00:00+08:00,26.0,52,6.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-26T03:00:00+08:00,26.1,42,11.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-26T06:00:00+08:00,27.1,62,12.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-26T09:00:00+08:00,28.2,48,10.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-26T12:00:00+08:00,28.4,18,8.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-26T15:00:00+08:00,29.7,35,18.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-26T18:00:00+08:00,28.2,43,13.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-26T21:00:00+08:00,27.6,65,12.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-27T00:00:00+08:00,26.8,77,14.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-27T03:00:00+08:00,26.7,39,15.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-27T06:00:00+08:00,28.2,60,5.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-27T09:00:00+08:00,27.3,52,13.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-27T12:00:00+08:00,29.8,53,12.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-27T15:00:00+08:00,28.5,46,7.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-27T18:00:00+08:00,27.5,49,13.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-27T21:00:00+08:00,27.6,41,16.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-28T00:00:00+08:00,26.4,52,6.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-28T03:00:00+08:00,25.6,54,16.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-28T06:00:00+08:00,27.7,33,12.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-28T09:00:00+08:00,27.6,47,8.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-28T12:00:00+08:00,29.6,40,20.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-28T15:00:00+08:00,28.9,65,11.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-28T18:00:00+08:00,28.2,10,9.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-28T21:00:00+08:00,26.9,60,10.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-29T00:00:00+08:00,25.5,15,7.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-29T03:00:00+08:00,25.6,20,8.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-29T06:00:00+08:00,27.1,65,18.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-29T09:00:00+08:00,27.4,29,3.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-29T12:00:00+08:00,29.6,40,11.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-29T15:00:00+08:00,28.9,19,9.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-29T18:00:00+08:00,27.3,61,11.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-29T21:00:00+08:00,27.4,60,14.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-30T00:00:00+08:00,25.9,80,4.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-30T03:00:00+08:00,25.2,69,19.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-30T06:00:00+08:00,27.3,53,13.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-30T09:00:00+08:00,27.0,85,12.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-30T12:00:00+08:00,29.7,46,15.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-30T15:00:00+08:00,29.1,54,10.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-30T18:00:00+08:00,27.3,54,14.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-30T21:00:00+08:00,27.1,16,13.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-31T00:00:00+08:00,25.3,20,8.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-31T03:00:00+08:00,25.7,62,15.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-31T06:00:00+08:00,27.9,76,16.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-31T09:00:00+08:00,27.2,69,17.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-31T12:00:00+08:00,29.5,54,13.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-31T15:00:00+08:00,28.5,79,11.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-31T18:00:00+08:00,27.0,74,15.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-07-31T21:00:00+08:00,26.8,100,13.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-01T00:00:00+08:00,26.4,55,10.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-01T03:00:00+08:00,25.3,51,7.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-01T06:00:00+08:00,27.0,25,14.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-01T09:00:00+08:00,28.0,48,7.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-01T12:00:00+08:00,29.1,48,10.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-01T15:00:00+08:00,29.8,31,13.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-01T18:00:00+08:00,27.3,67,13.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-01T21:00:00+08:00,28.0,40,7.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-02T00:00:00+08:00,26.0,39,10.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-02T03:00:00+08:00,25.3,86,14.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-02T06:00:00+08:00,27.6,55,17.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-02T09:00:00+08:00,27.0,75,8.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-02T12:00:00+08:00,29.1,53,9.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-02T15:00:00+08:00,29.6,47,8.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-02T18:00:00+08:00,27.1,63,12.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-02T21:00:00+08:00,27.5,53,11.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-03T00:00:00+08:00,26.0,72,10.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-03T03:00:00+08:00,25.4,58,9.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-03T06:00:00+08:00,27.3,49,10.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-03T09:00:00+08:00,27.3,52,11.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-03T12:00:00+08:00,28.5,62,12.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-03T15:00:00+08:00,28.6,35,11.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-03T18:00:00+08:00,27.7,49,13.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-03T21:00:00+08:00,27.2,38,14.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-04T00:00:00+08:00,25.6,68,14.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-04T03:00:00+08:00,26.1,57,10.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-04T06:00:00+08:00,28.0,70,16.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-04T09:00:00+08:00,27.6,62,13.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-04T12:00:00+08:00,28.7,61,11.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-04T15:00:00+08:00,28.4,40,7.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-04T18:00:00+08:00,26.8,36,13.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-04T21:00:00+08:00,27.1,45,22.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-05T00:00:00+08:00,26.4,68,11.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-05T03:00:00+08:00,26.7,43,11.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-05T06:00:00+08:00,27.4,50,14.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-05T09:00:00+08:00,27.5,55,12.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-05T12:00:00+08:00,28.5,52,14.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-05T15:00:00+08:00,28.5,78,12.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-05T18:00:00+08:00,28.0,54,16.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-05T21:00:00+08:00,26.9,50,14.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-06T00:00:00+08:00,25.4,57,3.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-06T03:00:00+08:00,26.0,75,22.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-06T06:00:00+08:00,27.9,44,8.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-06T09:00:00+08:00,27.6,47,18.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-06T12:00:00+08:00,28.4,57,10.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-06T15:00:00+08:00,28.6,54,11.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-06T18:00:00+08:00,28.0,36,8.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-06T21:00:00+08:00,26.9,17,11.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-07T00:00:00+08:00,25.5,46,15.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-07T03:00:00+08:00,25.4,88,10.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-07T06:00:00+08:00,27.1,24,11.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-07T09:00:00+08:00,27.7,69,11.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-07T12:00:00+08:00,29.5,48,11.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-07T15:00:00+08:00,29.2,42,10.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-07T18:00:00+08:00,27.5,70,15.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-07T21:00:00+08:00,27.9,45,10.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-08T00:00:00+08:00,25.7,74,12.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-08T03:00:00+08:00,25.7,57,10.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-08T06:00:00+08:00,27.9,27,14.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-08T09:00:00+08:00,27.8,59,7.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-08T12:00:00+08:00,28.4,70,14.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-08T15:00:00+08:00,29.6,21,12.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-08T18:00:00+08:00,27.3,55,16.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-08T21:00:00+08:00,26.9,29,12.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-09T00:00:00+08:00,25.5,67,11.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-09T03:00:00+08:00,26.2,58,6.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-09T06:00:00+08:00,28.4,22,13.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-09T09:00:00+08:00,27.5,63,8.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-09T12:00:00+08:00,29.1,84,11.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-09T15:00:00+08:00,28.7,37,9.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-09T18:00:00+08:00,28.0,37,6.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-09T21:00:00+08:00,28.2,41,15.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-10T00:00:00+08:00,25.5,69,10.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-10T03:00:00+08:00,26.4,49,4.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-10T06:00:00+08:00,28.0,43,9.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-10T09:00:00+08:00,27.7,30,17.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-10T12:00:00+08:00,29.4,70,15.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-10T15:00:00+08:00,28.7,76,11.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-10T18:00:00+08:00,28.4,74,14.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-10T21:00:00+08:00,27.8,21,12.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-11T00:00:00+08:00,25.5,68,10.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-11T03:00:00+08:00,25.6,61,11.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-11T06:00:00+08:00,28.3,93,13.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-11T09:00:00+08:00,28.1,45,13.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-11T12:00:00+08:00,28.9,81,15.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-11T15:00:00+08:00,29.4,93,7.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-11T18:00:00+08:00,26.9,54,19.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-11T21:00:00+08:00,27.3,81,19.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-12T00:00:00+08:00,25.5,51,9.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-12T03:00:00+08:00,26.3,52,14.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-12T06:00:00+08:00,28.3,70,10.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-12T09:00:00+08:00,28.1,21,12.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-12T12:00:00+08:00,29.6,17,12.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-12T15:00:00+08:00,29.4,46,21.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-12T18:00:00+08:00,28.0,60,19.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-12T21:00:00+08:00,27.2,55,13.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-13T00:00:00+08:00,25.8,40,15.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-13T03:00:00+08:00,26.8,44,14.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-13T06:00:00+08:00,28.2,75,11.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-13T09:00:00+08:00,27.5,50,5.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-13T12:00:00+08:00,28.4,38,12.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-13T15:00:00+08:00,29.0,49,7.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-13T18:00:00+08:00,28.0,34,8.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-13T21:00:00+08:00,27.9,57,7.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-14T00:00:00+08:00,26.3,50,20.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-14T03:00:00+08:00,26.2,57,10.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-14T06:00:00+08:00,27.3,80,5.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-14T09:00:00+08:00,27.3,52,20.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-14T12:00:00+08:00,29.2,28,10.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-14T15:00:00+08:00,28.7,39,12.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-14T18:00:00+08:00,27.7,62,17.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-14T21:00:00+08:00,28.2,21,6.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-15T00:00:00+08:00,25.6,74,14.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-15T03:00:00+08:00,25.8,67,12.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-15T06:00:00+08:00,27.3,41,14.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-15T09:00:00+08:00,28.1,60,8.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-15T12:00:00+08:00,29.5,64,6.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-15T15:00:00+08:00,28.9,41,10.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-15T18:00:00+08:00,26.9,30,14.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-15T21:00:00+08:00,27.3,61,10.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-16T00:00:00+08:00,26.1,78,12.6,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-16T03:00:00+08:00,25.4,45,6.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-16T06:00:00+08:00,27.7,59,16.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-16T09:00:00+08:00,27.9,4,14.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-16T12:00:00+08:00,29.1,48,13.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-16T15:00:00+08:00,28.8,53,21.3,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-16T18:00:00+08:00,26.9,56,7.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-16T21:00:00+08:00,28.2,46,7.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-17T00:00:00+08:00,26.2,34,10.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-17T03:00:00+08:00,26.2,53,12.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-17T06:00:00+08:00,28.4,34,14.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-17T09:00:00+08:00,28.2,30,11.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-17T12:00:00+08:00,29.6,54,10.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-17T15:00:00+08:00,29.4,72,17.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-17T18:00:00+08:00,26.9,45,9.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-17T21:00:00+08:00,27.6,25,7.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-18T00:00:00+08:00,25.5,49,22.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-18T03:00:00+08:00,25.9,69,11.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-18T06:00:00+08:00,28.4,31,16.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-18T09:00:00+08:00,27.8,71,9.9,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-18T12:00:00+08:00,29.6,99,14.0,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-18T15:00:00+08:00,29.1,68,11.4,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-18T18:00:00+08:00,28.3,53,14.7,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-18T21:00:00+08:00,27.7,36,10.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-19T00:00:00+08:00,25.8,46,14.5,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-19T03:00:00+08:00,25.9,45,8.1,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-19T06:00:00+08:00,27.3,54,9.2,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-19T09:00:00+08:00,28.4,81,7.8,"{""city"":""Intramuros""}"
2025-10-15T00:59:55+08:00,14.5886,120.9742,2025-08-19T12:00:00+08:00,28.5,50,14.6,"{""city"":""Intramuros""}"
